#	chr1	start1	end1	chr2	start2	end2	sign
615132	X	16295455	16295891	X	142468773	142469220	-
615133	X	16296481	16296586	X	142467678	142467780	-
615134	X	16297076	16297793	X	142466507	142467232	-
615135	X	16298051	16298891	X	142465447	142466252	-
615136	X	16299761	16299855	X	142464824	142464919	-
615137	X	16300222	16300382	X	142463591	142463755	-
615138	X	16301236	16301313	X	142462935	142463012	-
615139	X	16302263	16302368	X	142459628	142459731	-
615140	X	16303181	16303247	X	142458544	142458610	-
615141	X	16306855	16307013	X	142452219	142452379	-
615142	X	16307522	16307614	X	142451640	142451732	-
615143	X	16311847	16312455	X	142448033	142448615	-
615144	X	16312577	16312689	X	142446803	142446915	-
615145	X	16316139	16316230	X	142440506	142440597	-
615146	X	16322770	16322907	X	142436686	142436823	-
615147	X	16322976	16323338	X	142435768	142436150	-
615148	X	16323656	16323755	X	142435360	142435459	-
615149	X	16323869	16323988	X	142434718	142434837	-
615150	X	16324290	16324523	X	142434251	142434476	-
615151	X	16324874	16324986	X	142433862	142433975	-
615152	X	16325027	16325090	X	142433762	142433825	-
615153	X	16325389	16325493	X	142433382	142433486	-
615154	X	16325853	16326024	X	142432986	142433153	-
615155	X	16327730	16327800	X	142431852	142431922	-
615156	X	16328018	16328080	X	142431634	142431696	-
615157	X	16328730	16328869	X	142426385	142426529	-
615158	X	16331603	16331684	X	142423201	142423282	-
615159	X	16337331	16337449	X	142420543	142420661	-
615160	X	16339846	16340032	X	142418513	142418684	-
615161	X	16341206	16341295	X	142417382	142417471	-
615162	X	16341792	16341889	X	142416895	142416992	-
615163	X	16343892	16344129	X	142414839	142415066	-
615164	X	16344773	16344882	X	142414203	142414312	-
615165	X	16344939	16345030	X	142413868	142413959	-
615166	X	16349391	16349528	X	142408102	142408256	-
615167	X	16349715	16350254	X	142407407	142407903	-
615168	X	16353903	16354107	X	142403969	142404170	-
615169	X	16354707	16354783	X	142402387	142402463	-
615170	X	16355412	16355837	X	142401340	142401774	-
615171	X	16356092	16356436	X	142400643	142400956	-
615172	X	16358745	16359187	X	142390559	142391017	-
615173	X	16359499	16359565	X	142390299	142390365	-
615174	X	16367916	16369328	X	142378756	142380076	-
615175	X	16369808	16370097	X	142378325	142378604	-
615176	X	16370451	16370822	X	142377461	142377831	-
615177	X	16376097	16376508	X	142371943	142372332	-
615178	X	16376834	16377265	X	142371156	142371576	-
615179	X	16377478	16377588	X	142370894	142371004	-
615180	X	16378898	16378953	X	142368948	142369003	-
615181	X	16379355	16379491	X	142368490	142368623	-
615182	X	16379881	16380180	X	142367850	142368152	-
615183	X	16382044	16382122	X	142365860	142365940	-
615184	X	16385797	16385961	X	142338810	142338970	-
615185	X	16386154	16386805	X	142336212	142336861	-
615186	X	16387042	16387124	X	142335522	142335604	-
615187	X	16387741	16387812	X	142333620	142333691	-
615188	X	16387863	16388244	X	142332813	142333213	-
615189	X	16390764	16391702	X	142325960	142326885	-
615190	X	16392808	16392941	X	142325416	142325551	-
615191	X	16393047	16393121	X	142325247	142325323	-
615192	X	16395023	16395330	X	142322698	142323008	-
615193	X	16395714	16395821	X	142322217	142322325	-
615194	X	16396720	16397134	X	142321501	142321893	-
615195	X	16398318	16398588	X	142320045	142320315	-
615196	X	16403214	16403290	X	142314134	142314210	-
615197	X	16403611	16403708	X	142312600	142312697	-
615198	X	16405668	16406399	X	142310889	142311648	-
615199	X	16407275	16407680	X	142308754	142309158	-
615200	X	16412408	16412737	X	142303491	142303820	-
615201	X	16415251	16415309	X	142299660	142299718	-
615202	X	16415898	16416211	X	142298573	142298884	-
615203	X	16417132	16417225	X	142297327	142297425	-
615204	X	16418636	16418751	X	142296733	142296844	-
615205	X	16419458	16419585	X	142295460	142295587	-
615206	X	16423826	16423930	X	142276972	142277076	-
615207	X	16425437	16426814	X	142273393	142274940	-
615208	X	16431204	16431665	X	142270773	142271242	-
615209	X	16432994	16433140	X	142269472	142269620	-
615210	X	16433503	16433646	X	142268955	142269085	-
615211	X	16436034	16436506	X	142265464	142265927	-
615212	X	16444030	16444411	X	142259906	142260266	-
615213	X	16446332	16446995	X	142257140	142257804	-
615214	X	16448009	16448103	X	142256178	142256272	-
615215	X	16449256	16449606	X	142255240	142255587	-
615216	X	16455226	16455378	X	142254243	142254395	-
615217	X	16455759	16456132	X	142253617	142254001	-
615218	X	16456332	16456510	X	142253292	142253467	-
615219	X	16456533	16456730	X	142251674	142251882	-
615220	X	16459202	16459255	X	142246468	142246521	-
615221	X	16459430	16459787	X	142245727	142246097	-
615222	X	16460731	16461204	X	142244274	142244725	-
615223	X	16461806	16461936	X	142243081	142243211	-
615224	X	16462806	16463315	X	142241750	142242266	-
615225	X	16469480	16469669	X	142235143	142235321	-
615226	X	16470830	16471160	X	142233641	142233960	-
615227	X	16471917	16473295	X	142229813	142231206	-
615228	X	16483425	16483493	X	142224976	142225044	-
615229	X	16486699	16487277	X	142223940	142224507	-
615230	X	16487730	16488030	X	142223320	142223608	-
615231	X	16496755	16497120	X	142220270	142220617	-
615232	X	16497287	16497382	X	142219769	142219864	-
615233	X	16499179	16499754	X	142218368	142218941	-
615234	X	16500688	16500882	X	142214068	142214257	-
615235	X	16500979	16501033	X	142213938	142213992	-
615237	X	16507100	16507962	X	142206956	142207816	-
615238	X	16508919	16509156	X	142205762	142206015	-
615239	X	16511317	16511724	X	142204207	142204614	-
615240	X	16513111	16513213	X	142201321	142201426	-
615241	X	16515300	16515349	X	142199309	142199358	-
615242	X	16515873	16516453	X	142198413	142198994	-
615243	X	16519082	16519608	X	142195981	142196497	-
615244	X	16520044	16520131	X	142195465	142195553	-
615245	X	16550315	16550442	X	142181661	142181792	-
615246	X	16550483	16550660	X	142181126	142181293	-
615247	X	16552413	16552853	X	142179142	142179565	-
615248	X	16553233	16553658	X	142177950	142178362	-
615250	X	16557545	16558055	X	142173017	142173534	-
615251	X	16558088	16558181	X	142172221	142172314	-
615252	X	16558380	16558492	X	142171914	142172026	-
615254	X	16559739	16560155	X	142170371	142170786	-
615255	X	16560657	16561506	X	142169183	142169953	-
615256	X	16562408	16562486	X	142165513	142165592	-
615257	X	16573910	16574238	X	142159440	142159795	-
615258	X	16575838	16575958	X	142157004	142157120	-
615259	X	16576892	16577001	X	142155266	142155377	-
615260	X	16579421	16580066	X	142139234	142139878	-
615261	X	16580123	16580333	X	142138896	142139099	-
615262	X	16581507	16581562	X	142137647	142137702	-
615263	X	16581860	16582078	X	142137179	142137392	-
615264	X	16584010	16584996	X	142134461	142135475	-
615265	X	16585245	16585361	X	142134123	142134239	-
615266	X	16586447	16586560	X	142133608	142133719	-
615267	X	16588407	16588977	X	142131022	142131594	-
615268	X	16590703	16591161	X	142128683	142129130	-
615269	X	16591348	16591470	X	142128314	142128434	-
615270	X	16592463	16592592	X	142126053	142126181	-
615271	X	16593295	16593650	X	142124691	142125033	-
615272	X	16594514	16595270	X	142123068	142123829	-
615273	X	16595335	16595506	X	142122832	142123003	-
615274	X	16595610	16596906	X	142121380	142122672	-
615275	X	16597593	16598236	X	142120084	142120729	-
615276	X	16601333	16601467	X	142117047	142117182	-
615277	X	16605175	16605351	X	142112162	142112333	-
615278	X	16607503	16607677	X	142110514	142110684	-
615279	X	16607718	16607814	X	142110347	142110442	-
615280	X	16608086	16608195	X	142110026	142110138	-
615281	X	16610347	16611223	X	142107228	142108084	-
615282	X	16611677	16611754	X	142106441	142106518	-
615283	X	16614395	16614933	X	142105431	142105980	-
615284	X	16615660	16615789	X	142104493	142104622	-
615285	X	16618410	16618537	X	142103352	142103480	-
615286	X	16623603	16624336	X	142100265	142100994	-
615287	X	16624437	16624592	X	142100004	142100157	-
615288	X	16625595	16626173	X	142098492	142099089	-
615289	X	16626560	16626727	X	142097933	142098102	-
615290	X	16626822	16626967	X	142097707	142097858	-
615291	X	16627034	16627907	X	142096791	142097668	-
615292	X	16630043	16631902	X	142093350	142095131	-
615293	X	16634698	16634803	X	142088889	142088994	-
615294	X	16635279	16635569	X	142088026	142088310	-
615295	X	16635650	16636122	X	142087480	142087953	-
615296	X	16637771	16638452	X	142084200	142084846	-
615297	X	16639183	16639735	X	142082997	142083525	-
615298	X	16642532	16642614	X	142079910	142079993	-
615299	X	16643366	16643851	X	142078519	142078995	-
615300	X	16643942	16644340	X	142078041	142078428	-
615301	X	16644887	16645698	X	142076113	142076895	-
615302	X	16646788	16647636	X	142074326	142075247	-
615303	X	16649872	16650188	X	142071612	142071919	-
615304	X	16651432	16651791	X	142070152	142070516	-
615305	X	16652638	16653209	X	142068809	142069340	-
615306	X	16653925	16654032	X	142068246	142068353	-
615307	X	16660677	16661308	X	142065888	142066502	-
615308	X	16663816	16664405	X	142062484	142063107	-
615309	X	16668057	16668134	X	142059081	142059158	-
615310	X	16668149	16668567	X	142059999	142060409	-
615311	X	16668769	16668874	X	142059531	142059631	-
615312	X	16669791	16670365	X	142057614	142058192	-
615313	X	16671914	16671998	X	142056504	142056588	-
615314	X	16673079	16673150	X	142055279	142055350	-
615315	X	16673239	16673388	X	142055097	142055249	-
615316	X	16673998	16674577	X	142053524	142054093	-
615317	X	16674905	16675101	X	142053033	142053230	-
615318	X	16676665	16677145	X	142050194	142050680	-
615319	X	16679249	16679661	X	142048660	142049076	-
615320	X	16679850	16680319	X	142047980	142048469	-
615321	X	16681549	16681693	X	142046296	142046440	-
615322	X	16683742	16683798	X	142043996	142044052	-
615323	X	16684638	16684888	X	142043557	142043805	-
615324	X	16685335	16685540	X	142042724	142042932	-
615325	X	16685617	16686731	X	142041261	142042468	-
615326	X	16686940	16688548	X	142039365	142040858	-
615327	X	16690520	16690735	X	142037579	142037780	-
615328	X	16691470	16691551	X	142036876	142036957	-
615329	X	16691680	16691912	X	142031004	142031236	-
615330	X	16692087	16692430	X	142030344	142030678	-
615331	X	16693140	16693580	X	142029250	142029681	-
615332	X	16694324	16694595	X	142028438	142028724	-
615333	X	16695766	16696626	X	142025881	142026710	-
615334	X	16700953	16701713	X	142023313	142024053	-
615335	X	16702370	16702885	X	142022735	142023260	-
615336	X	16705267	16705761	X	142019177	142019655	-
615337	X	16706002	16706179	X	142018769	142018946	-
615338	X	16707620	16708544	X	142016623	142017593	-
615339	X	16715118	16715266	X	142014163	142014311	-
615340	X	16715410	16715643	X	142013819	142014050	-
615341	X	16716552	16716889	X	142012649	142012982	-
615342	X	16717003	16717692	X	142011859	142012530	-
615343	X	16718507	16719027	X	142010307	142010812	-
615344	X	16720386	16720450	X	142008702	142008766	-
615345	X	16720519	16720643	X	142008509	142008630	-
615346	X	16720660	16720779	X	142008342	142008461	-
615347	X	16721927	16722260	X	142007484	142007821	-
615348	X	16722456	16722684	X	142007032	142007260	-
615349	X	16723220	16723564	X	142006467	142006814	-
615350	X	16725684	16725757	X	142005600	142005673	-
615351	X	16726948	16728065	X	142003617	142004720	-
615352	X	16729122	16729348	X	142002324	142002545	-
615353	X	16730686	16731684	X	141999974	142000963	-
615354	X	16735087	16735831	X	141996640	141997394	-
615355	X	16737857	16738147	X	141994054	141994359	-
615356	X	16738759	16738851	X	141993384	141993475	-
615357	X	16740044	16740880	X	141990843	141991630	-
615358	X	16741851	16742415	X	141988771	141989311	-
615359	X	16742498	16742930	X	141988194	141988598	-
615360	X	16745194	16745675	X	141986021	141986501	-
615361	X	16747216	16747572	X	141983698	141984047	-
615362	X	16747861	16748268	X	141983099	141983517	-
615363	X	16748888	16749157	X	141982294	141982543	-
615364	X	16749268	16750214	X	141980021	141980978	-
615365	X	16753169	16753249	X	141977418	141977498	-
615366	X	16754107	16754258	X	141976405	141976551	-
615367	X	16754361	16754467	X	141975976	141976078	-
615368	X	16754606	16754902	X	141975556	141975837	-
615369	X	16757408	16758311	X	141972751	141973646	-
615370	X	16760432	16760958	X	141970588	141971095	-
615371	X	16762492	16762825	X	141968998	141969330	-
615372	X	16763906	16763969	X	141967809	141967872	-
615373	X	16765010	16765403	X	141966850	141967252	-
615374	X	16765844	16765942	X	141966293	141966390	-
615375	X	16767092	16767147	X	141964175	141964230	-
615376	X	16767808	16767891	X	141963101	141963183	-
615377	X	16768602	16768685	X	141961532	141961615	-
615378	X	16768901	16770191	X	141960089	141961351	-
615379	X	16770367	16770745	X	141958518	141958878	-
615380	X	16771993	16772102	X	141957294	141957404	-
615381	X	16773404	16774040	X	141955815	141956442	-
615382	X	16774276	16774413	X	141955464	141955598	-
615383	X	16775778	16776538	X	141953682	141954439	-
615384	X	16781964	16782168	X	141952973	141953175	-
615385	X	16782997	16783460	X	141951463	141951950	-
615386	X	16783664	16783973	X	141951091	141951386	-
615387	X	16784682	16784846	X	141950341	141950487	-
615388	X	16784971	16785120	X	141950057	141950207	-
615389	X	16787149	16787721	X	141947930	141948513	-
615390	X	16796537	16798022	X	141943587	141945059	-
615391	X	16798361	16798506	X	141943160	141943304	-
615392	X	16799163	16799592	X	141941989	141942437	-
615393	X	16799690	16799790	X	141941779	141941882	-
615394	X	16800865	16801747	X	141939668	141940540	-
615395	X	16801853	16802267	X	141939196	141939599	-
615396	X	16803250	16803313	X	141938040	141938103	-
615397	X	16803888	16804050	X	141937312	141937472	-
615398	X	16804174	16804840	X	141936339	141937032	-
615399	X	16807565	16807901	X	141933853	141934195	-
615400	X	16807923	16808069	X	141933668	141933809	-
615401	X	16811475	16812159	X	141930161	141930879	-
615402	X	16812281	16812852	X	141929472	141930065	-
615403	X	16813805	16813991	X	141928598	141928781	-
615404	X	16815548	16816784	X	141925625	141926826	-
615405	X	16817697	16818603	X	141924128	141925053	-
615406	X	16820507	16820905	X	141921212	141921606	-
615407	X	16821019	16822009	X	141920161	141921127	-
615408	X	16822628	16822822	X	141919483	141919660	-
615409	X	16823352	16824083	X	141918629	141919351	-
615410	X	16824630	16824884	X	141916069	141916302	-
615411	X	16826381	16826465	X	141914560	141914644	-
615412	X	16826551	16826992	X	141914066	141914486	-
615413	X	16828404	16829353	X	141912731	141913705	-
615414	X	16829691	16830040	X	141912080	141912420	-
615415	X	16831745	16831903	X	141909457	141909613	-
615416	X	16832291	16832336	X	141908139	141908184	-
615417	X	16832399	16832535	X	141907976	141908111	-
615418	X	16834147	16835176	X	141905608	141906680	-
615419	X	16836336	16836519	X	141904839	141905023	-
615420	X	16837390	16839119	X	141902969	141904743	-
615421	X	16839641	16839956	X	141902210	141902521	-
615422	X	16839991	16840100	X	141902004	141902113	-
615423	X	16840288	16840590	X	141901279	141901575	-
615424	X	16842200	16842269	X	141900342	141900411	-
615425	X	16842559	16842616	X	141900024	141900081	-
615426	X	16844350	16844472	X	141898141	141898265	-
615427	X	16846461	16847602	X	141896326	141897468	-
615428	X	16848150	16848472	X	141894603	141894921	-
615429	X	16848753	16848895	X	141893925	141894067	-
615430	X	16849277	16849372	X	141893494	141893588	-
615431	X	16849754	16850335	X	141892396	141892976	-
615432	X	16853431	16854104	X	141891362	141892044	-
615433	X	16854903	16855271	X	141889727	141890092	-
615434	X	16855360	16855985	X	141888995	141889638	-
615435	X	16858310	16858486	X	141886554	141886718	-
615436	X	16858948	16859226	X	141885672	141885949	-
615437	X	16860675	16861816	X	141883538	141884712	-
615438	X	16862709	16863088	X	141882616	141882996	-
615439	X	16863778	16864421	X	141881001	141881626	-
615440	X	16867031	16867800	X	141879819	141880580	-
615441	X	16867957	16868258	X	141879029	141879314	-
615442	X	16869260	16869971	X	141876796	141877536	-
615443	X	16870063	16870527	X	141876173	141876624	-
615444	X	16870654	16871169	X	141875548	141876041	-
615445	X	16871196	16871257	X	141875472	141875533	-
615446	X	16871430	16871694	X	141874952	141875213	-
615447	X	16873861	16873984	X	141873691	141873814	-
615448	X	16874527	16878117	X	141869617	141873179	-
615449	X	16878594	16879077	X	141868689	141869184	-
615450	X	16879496	16879636	X	141868158	141868296	-
615451	X	16879755	16879913	X	141867881	141868039	-
615452	X	16880237	16880338	X	141867450	141867551	-
615453	X	16881150	16881235	X	141866604	141866683	-
615454	X	16881796	16881860	X	141865250	141865314	-
615455	X	16882558	16883207	X	141863932	141864561	-
615456	X	16886578	16886761	X	141860663	141860851	-
615457	X	16887282	16887751	X	141859728	141860196	-
615458	X	16887806	16888104	X	141859440	141859718	-
615459	X	16888467	16888601	X	141859040	141859173	-
615460	X	16889595	16889760	X	141857882	141858049	-
615461	X	16890064	16890134	X	141857586	141857656	-
615462	X	16890267	16890961	X	141856622	141857287	-
615463	X	16894128	16894293	X	141854523	141854686	-
615464	X	16894491	16894584	X	141854333	141854426	-
615465	X	16894667	16895449	X	141853491	141854251	-
615466	X	16895979	16896229	X	141852803	141853044	-
615467	X	16897456	16897530	X	141852445	141852521	-
615468	X	16899344	16899987	X	141849369	141849979	-
615469	X	16900939	16901095	X	141848386	141848542	-
615470	X	16902227	16902837	X	141846445	141847069	-
615471	X	16903232	16903517	X	141844484	141844764	-
615472	X	16905433	16905819	X	141841274	141841648	-
615473	X	16906162	16906320	X	141840846	141841003	-
615474	X	16906725	16906901	X	141840234	141840406	-
615475	X	16909877	16910392	X	141836736	141837254	-
615476	X	16910945	16911236	X	141835939	141836238	-
615477	X	16912279	16912652	X	141834414	141834784	-
615478	X	16913721	16913828	X	141832911	141833021	-
615479	X	16913924	16914483	X	141831995	141832553	-
615480	X	16916447	16916731	X	141829585	141829874	-
615481	X	16930386	16930579	X	141819947	141820145	-
615482	X	16931180	16931903	X	141818724	141819428	-
615483	X	16934907	16935179	X	141815310	141815576	-
615484	X	16936436	16936698	X	141814645	141814909	-
615485	X	16936843	16936933	X	141814473	141814563	-
615486	X	16937440	16937528	X	141814232	141814322	-
615487	X	16937621	16937709	X	141814003	141814091	-
615488	X	16939426	16939746	X	141812274	141812582	-
615489	X	16939916	16940090	X	141811763	141811935	-
615490	X	16940184	16942504	X	141809326	141811583	-
615491	X	16942625	16943539	X	141808124	141809006	-
615492	X	16943709	16943791	X	141807873	141807955	-
615493	X	16943979	16944852	X	141806859	141807724	-
615494	X	16950177	16950391	X	141801428	141801630	-
615495	X	16950836	16950899	X	141800957	141801020	-
615497	X	16963623	16963731	X	141791258	141791366	-
615498	X	16964308	16964508	X	141790456	141790649	-
615499	X	16965037	16965093	X	141789958	141790014	-
615500	X	17008904	17009042	X	141753123	141753244	-
615501	X	17009753	17009881	X	141752339	141752467	-
615502	X	17010230	17010312	X	141751930	141752012	-
615503	X	17011312	17011441	X	141750899	141751027	-
615504	X	17013119	17013682	X	141748799	141749372	-
615505	X	17014191	17014298	X	141748188	141748296	-
615506	X	17014405	17014482	X	141748021	141748098	-
615507	X	17016238	17016983	X	141745743	141746476	-
615508	X	17017023	17017095	X	141745632	141745702	-
615509	X	17017407	17017461	X	141745237	141745291	-
615510	X	17020067	17023410	X	141739211	141742606	-
615511	X	17027398	17027486	X	141736135	141736220	-
615512	X	17028966	17029716	X	141732495	141733249	-
615513	X	17031640	17031943	X	141730853	141731160	-
615514	X	17032737	17033042	X	141729748	141730041	-
615515	X	17034953	17035093	X	141727430	141727569	-
615516	X	17035239	17035473	X	141727030	141727262	-
615517	X	17039311	17039451	X	141724428	141724568	-
615518	X	17040149	17040467	X	141720853	141721183	-
615519	X	17041285	17041359	X	141720049	141720123	-
615520	X	17042006	17043054	X	141718488	141719566	-
615521	X	17043596	17043814	X	141717751	141717972	-
615522	X	17044664	17045674	X	141715861	141716847	-
615523	X	17045903	17046052	X	141715476	141715626	-
615524	X	17047169	17047608	X	141713989	141714424	-
615525	X	17048501	17048688	X	141712971	141713150	-
615526	X	17049129	17049451	X	141712222	141712541	-
615527	X	17049698	17050183	X	141710778	141711267	-
615528	X	17050446	17052229	X	141708768	141710550	-
615529	X	17052643	17053197	X	141707945	141708498	-
615530	X	17053946	17054773	X	141706581	141707446	-
615531	X	17055112	17055984	X	141705370	141706214	-
615532	X	17057920	17058020	X	141703768	141703868	-
615533	X	17059227	17059771	X	141702043	141702555	-
615534	X	17061284	17061716	X	141699640	141700063	-
615535	X	17062492	17062560	X	141698837	141698905	-
615536	X	17063009	17064795	X	141696567	141698316	-
615537	X	17068317	17068427	X	141693724	141693834	-
615538	X	17068823	17069260	X	141692940	141693384	-
615539	X	17071377	17073600	X	141688062	141690243	-
615540	X	17073916	17075548	X	141686050	141687763	-
615541	X	17076809	17077543	X	141683867	141684628	-
615542	X	17077794	17077974	X	141683489	141683667	-
615543	X	17079382	17080952	X	141680548	141682142	-
615544	X	17081267	17081368	X	141680125	141680227	-
615545	X	17081577	17081686	X	141679805	141679914	-
615546	X	17082217	17082346	X	141679000	141679130	-
615547	X	17083003	17083506	X	141677895	141678396	-
615549	X	17085897	17086369	X	141668620	141669098	-
615550	X	17088429	17088539	X	141665161	141665271	-
615551	X	17088662	17088787	X	141664624	141664748	-
615552	X	17089446	17089531	X	141663505	141663590	-
615553	X	17090368	17090520	X	141661603	141661752	-
615554	X	17097196	17097915	X	141654034	141654735	-
615555	X	17098913	17099552	X	141652268	141652906	-
615556	X	17101546	17101612	X	141651004	141651070	-
615557	X	17102616	17103083	X	141649629	141650098	-
615558	X	17103727	17103877	X	141649127	141649277	-
615559	X	17104021	17104556	X	141647498	141648025	-
615560	X	17104910	17105355	X	141646509	141646963	-
615561	X	17114448	17115149	X	141627047	141627745	-
615562	X	17115344	17115459	X	141626777	141626891	-
615563	X	17121034	17121596	X	141619908	141620472	-
615564	X	17123930	17123986	X	141618701	141618757	-
615565	X	17133571	17134573	X	141615934	141616935	-
615566	X	17135186	17135317	X	141615200	141615323	-
615567	X	17135593	17135739	X	141612763	141612910	-
615568	X	17135969	17136069	X	141612443	141612543	-
615569	X	17136270	17136515	X	141611842	141612088	-
615570	X	17136901	17137348	X	141611047	141611487	-
615571	X	17138254	17138430	X	141610289	141610464	-
615572	X	17138971	17139146	X	141609605	141609778	-
615573	X	17142411	17142680	X	141598705	141598971	-
615574	X	17142706	17142781	X	141598551	141598626	-
615575	X	17143131	17143317	X	141598080	141598273	-
615576	X	17144321	17145112	X	141596374	141597138	-
615577	X	17145818	17145888	X	141595628	141595698	-
615578	X	17152832	17152880	X	141584091	141584139	-
615579	X	17158150	17158283	X	141580521	141580658	-
615580	X	17159014	17159065	X	141579586	141579637	-
615581	X	17164475	17165289	X	141576098	141576934	-
615582	X	17165304	17165350	X	141575836	141575882	-
615583	X	17166945	17167768	X	141573905	141574729	-
615584	X	17169968	17170061	X	141570298	141570391	-
615585	X	17175754	17176085	X	141563309	141563632	-
615586	X	17176135	17176311	X	141563109	141563289	-
615587	X	17185064	17186069	X	141553851	141554872	-
615588	X	17186750	17186926	X	141548913	141549087	-
615589	X	17187025	17187069	X	141548780	141548824	-
615590	X	17188282	17189292	X	141546549	141547553	-
615591	X	17193042	17193875	X	141544921	141545743	-
615592	X	17194550	17194692	X	141543866	141544007	-
615593	X	17197899	17198460	X	141539838	141540403	-
615594	X	17201584	17201667	X	141537049	141537132	-
615595	X	17204350	17204446	X	141534461	141534560	-
615596	X	17204685	17204850	X	141534044	141534207	-
615597	X	17207165	17207467	X	141531241	141531533	-
615598	X	17207660	17208570	X	141530102	141531044	-
615599	X	17208644	17209366	X	141529294	141529998	-
615600	X	17210152	17210669	X	141528142	141528642	-
615601	X	17213290	17213624	X	141521477	141521805	-
615602	X	17214373	17215458	X	141519429	141520488	-
615603	X	17215861	17216116	X	141518392	141518642	-
615604	X	17221018	17221178	X	141514813	141514976	-
615605	X	17222775	17223244	X	141502464	141502926	-
615606	X	17223311	17224570	X	141500814	141502057	-
615607	X	17225233	17225529	X	141499549	141499823	-
615608	X	17228527	17229173	X	141496854	141497495	-
615609	X	17230846	17231170	X	141495098	141495416	-
615610	X	17233168	17233319	X	141493083	141493242	-
615611	X	17233482	17233614	X	141492747	141492880	-
615612	X	17233665	17233840	X	141491463	141491643	-
615613	X	17237103	17237467	X	141487312	141487674	-
615614	X	17237632	17238113	X	141486681	141487151	-
615615	X	17243260	17243697	X	141482588	141483016	-
615616	X	17243918	17244008	X	141482314	141482404	-
615617	X	17244680	17244735	X	141481640	141481695	-
615618	X	17244950	17245136	X	141481205	141481391	-
615619	X	17245313	17245557	X	141480380	141480639	-
615620	X	17245752	17245839	X	141480132	141480219	-
615621	X	17246832	17247136	X	141479068	141479379	-
615622	X	17247319	17248081	X	141477987	141478739	-
615623	X	17248209	17248587	X	141477434	141477771	-
615624	X	17249880	17250493	X	141475944	141476563	-
615625	X	17251854	17253126	X	141473445	141474679	-
615626	X	17253615	17253760	X	141472745	141472892	-
615627	X	17254082	17254229	X	141472144	141472291	-
615628	X	17254724	17254873	X	141471575	141471722	-
615629	X	17255150	17255777	X	141470465	141471092	-
615630	X	17257064	17257516	X	141469858	141470296	-
615631	X	17257663	17257777	X	141469488	141469602	-
615632	X	17261311	17261396	X	141467237	141467322	-
615633	X	17261730	17261856	X	141463981	141464107	-
615634	X	17263127	17263820	X	141461148	141461842	-
615635	X	17266492	17267045	X	141460129	141460681	-
615636	X	17267559	17267635	X	141459663	141459739	-
615637	X	17267680	17268136	X	141457144	141457578	-
615638	X	17271208	17271331	X	141453986	141454108	-
615639	X	17272298	17272388	X	141452867	141452956	-
615640	X	17282205	17282325	X	141451732	141451843	-
615641	X	17283576	17283975	X	141449516	141449927	-
615642	X	17285439	17285532	X	141444203	141444296	-
615643	X	17285757	17285916	X	141443840	141443986	-
615644	X	17286204	17286514	X	141443381	141443688	-
615645	X	17286589	17286908	X	141442918	141443232	-
615646	X	17286946	17287233	X	141442345	141442632	-
615647	X	17292387	17292635	X	141440708	141440942	-
615648	X	17293737	17294253	X	141437643	141438154	-
615649	X	17294887	17295004	X	141436543	141436660	-
615651	X	17295445	17295570	X	141435471	141435597	-
615652	X	17298336	17298500	X	141433405	141433568	-
615653	X	17298999	17299424	X	141432569	141432987	-
615654	X	17299779	17300146	X	141431859	141432224	-
615655	X	17301733	17302163	X	141427737	141428173	-
615656	X	17302282	17302796	X	141427157	141427665	-
615657	X	17302863	17302948	X	141426993	141427080	-
615658	X	17305603	17306581	X	141424511	141425470	-
615659	X	17309675	17309898	X	141420015	141420233	-
615660	X	17318331	17318440	X	141415667	141415776	-
615661	X	17318517	17318630	X	141415516	141415627	-
615662	X	17319063	17319347	X	141413950	141414226	-
615663	X	17319468	17319578	X	141413748	141413858	-
615664	X	17319711	17319811	X	141413465	141413565	-
615665	X	17333013	17333075	X	141405052	141405114	-
615666	X	17334147	17334209	X	141395686	141395748	-
615667	X	17336703	17337403	X	141393075	141393807	-
615668	X	17337527	17337599	X	141390543	141390615	-
615669	X	17337892	17337946	X	141392598	141392652	-
615670	X	17338429	17338549	X	141391630	141391750	-
615671	X	17345049	17345808	X	141376398	141377169	-
615673	X	17349367	17349445	X	141373381	141373459	-
615674	X	17354236	17354631	X	141370973	141371363	-
615675	X	17375888	17375957	X	141358035	141358104	+
615676	X	17379876	17380412	X	141330726	141331250	-
615677	X	17382438	17382612	X	141330016	141330183	-
615679	X	17385290	17385473	X	141326217	141326400	-
615680	X	17391064	17391396	X	141323258	141323581	-
615681	X	17392436	17392570	X	141321993	141322121	-
615682	X	17393451	17393633	X	141321561	141321731	-
615683	X	17395174	17395680	X	141318764	141319280	-
615684	X	17395903	17396344	X	141317862	141318301	-
615685	X	17397661	17397964	X	141316588	141316885	-
615686	X	17398215	17398311	X	141308094	141308190	-
615687	X	17411125	17411189	X	141289516	141289580	-
615688	X	17415402	17415596	X	141297534	141297725	-
615689	X	17424460	17424533	X	141784119	141784192	+
615690	X	17433554	17433801	X	141791457	141791692	+
615691	X	17436408	17436516	X	141264372	141264479	-
615692	X	17443398	17443653	X	141254985	141255239	-
615693	X	17467069	17467153	X	141209781	141209862	-
615694	X	17467925	17468076	X	141209192	141209340	-
615695	X	17475958	17476311	X	141207105	141207439	-
615696	X	17476817	17476933	X	141206844	141206967	-
615697	X	17477074	17477208	X	141206317	141206451	-
615698	X	17480298	17480488	X	141202682	141202866	-
